,SK_ID_CURR
2496,117681
2497,117684
2498,117707
2499,117736
2500,117737
2501,117746
2502,117753
2503,117755
2504,117775
2505,117784
2506,117786
2507,117791
2508,117801
2509,117805
2510,117816
2511,117824
2512,117835
2513,117837
2514,117847
2515,117853
2516,117854
2517,117886
2518,117900
2519,117920
2520,117924
2521,117925
2522,117934
2523,117957
2524,117959
2525,117967
2526,117969
2527,117981
2528,117982
2529,117996
2530,118000
2531,118018
2532,118025
2533,118026
2534,118044
2535,118045
2536,118048
2537,118055
2538,118058
2539,118060
2540,118066
2541,118071
2542,118072
2543,118082
2544,118106
2545,118115
2546,118127
2547,118144
2548,118150
2549,118151
2550,118157
2551,118162
2552,118163
2553,118166
2554,118181
2555,118191
2556,118202
2557,118205
2558,118214
2559,118251
2560,118264
2561,118271
2562,118272
2563,118276
2564,118287
2565,118291
2566,118292
2567,118294
2568,118305
2569,118312
2570,118319
2571,118321
2572,118326
2573,118342
2574,118343
2575,118353
2576,118354
2577,118358
2578,118359
2579,118365
2580,118367
2581,118368
2582,118371
2583,118378
2584,118379
2585,118383
2586,118386
2587,118387
2588,118400
2589,118403
2590,118428
2591,118440
2592,118459
2593,118490
2594,118491
2595,118492
2596,118498
2597,118499
2598,118509
2599,118518
2600,118531
2601,118532
2602,118546
2603,118548
2604,118558
2605,118560
2606,118561
2607,118562
2608,118564
2609,118569
2610,118578
2611,118585
2612,118591
2613,118592
2614,118594
2615,118611
2616,118614
2617,118622
2618,118641
2619,118642
2620,118650
2621,118666
2622,118696
2623,118697
2624,118710
2625,118717
2626,118720
2627,118735
2628,118747
2629,118750
2630,118789
2631,118791
2632,118803
2633,118804
2634,118806
2635,118809
2636,118823
2637,118842
2638,118871
2639,118874
2640,118876
2641,118886
2642,118888
2643,118889
2644,118894
2645,118898
2646,118905
2647,118911
2648,118915
2649,118916
2650,118925
2651,118926
2652,118929
2653,118935
2654,118947
2655,118951
2656,118953
2657,118960
2658,118973
2659,119001
2660,119003
2661,119009
2662,119011
2663,119012
2664,119014
2665,119025
2666,119047
2667,119049
2668,119057
2669,119062
2670,119064
2671,119069
2672,119079
2673,119088
2674,119091
2675,119095
2676,119104
2677,119108
2678,119109
2679,119115
2680,119125
2681,119146
2682,119148
2683,119160
2684,119164
2685,119169
2686,119179
2687,119187
2688,119191
2689,119205
2690,119207
2691,119208
2692,119217
2693,119230
2694,119232
2695,119236
2696,119238
2697,119240
2698,119250
2699,119251
2700,119252
2701,119266
2702,119267
2703,119270
2704,119272
2705,119276
2706,119281
2707,119295
2708,119313
2709,119318
2710,119321
2711,119340
2712,119341
2713,119344
2714,119348
2715,119353
2716,119361
2717,119362
2718,119376
2719,119383
2720,119391
2721,119394
2722,119395
2723,119415
2724,119430
2725,119441
2726,119454
2727,119468
2728,119474
2729,119492
2730,119496
2731,119500
2732,119501
2733,119510
2734,119518
2735,119524
2736,119533
2737,119540
2738,119553
2739,119573
2740,119593
2741,119594
2742,119595
2743,119596
2744,119607
2745,119609
2746,119616
2747,119618
2748,119619
2749,119628
2750,119630
2751,119632
2752,119648
2753,119671
2754,119675
2755,119683
2756,119689
2757,119697
2758,119698
2759,119702
2760,119709
2761,119715
2762,119718
2763,119719
2764,119731
2765,119736
2766,119745
2767,119749
2768,119751
2769,119757
2770,119761
2771,119762
2772,119771
2773,119778
2774,119784
2775,119788
2776,119802
2777,119803
2778,119806
2779,119810
2780,119811
2781,119813
2782,119820
2783,119821
2784,119842
2785,119843
2786,119844
2787,119861
2788,119866
2789,119868
2790,119875
2791,119896
2792,119898
2793,119921
2794,119922
2795,119929
2796,119938
2797,119947
2798,119948
2799,119967
2800,119977
2801,119980
2802,119984
2803,119989
2804,119990
2805,119994
2806,119999
2807,120004
2808,120020
2809,120030
2810,120036
2811,120050
2812,120051
2813,120053
2814,120075
2815,120076
2816,120088
2817,120099
2818,120101
2819,120102
2820,120108
2821,120145
2822,120146
2823,120154
2824,120156
2825,120165
2826,120166
2827,120176
2828,120179
2829,120182
2830,120198
2831,120205
2832,120208
2833,120214
2834,120220
2835,120227
2836,120233
2837,120240
2838,120243
2839,120266
2840,120268
2841,120280
2842,120281
2843,120284
2844,120298
2845,120304
2846,120306
2847,120320
2848,120325
2849,120326
2850,120335
2851,120341
2852,120343
2853,120388
2854,120390
2855,120404
2856,120405
2857,120408
2858,120415
2859,120421
2860,120422
2861,120433
2862,120437
2863,120440
2864,120441
2865,120449
2866,120457
2867,120459
2868,120460
2869,120463
2870,120464
2871,120470
2872,120488
2873,120535
2874,120538
2875,120539
2876,120541
2877,120562
2878,120570
2879,120580
2880,120581
2881,120591
2882,120593
2883,120598
2884,120603
2885,120607
2886,120642
2887,120647
2888,120649
2889,120664
2890,120665
2891,120671
2892,120678
2893,120679
2894,120680
2895,120681
2896,120691
2897,120696
2898,120697
2899,120713
2900,120721
2901,120725
2902,120734
2903,120740
2904,120748
2905,120755
2906,120759
2907,120761
2908,120764
2909,120770
2910,120777
2911,120796
2912,120803
2913,120809
2914,120811
2915,120826
2916,120829
2917,120832
2918,120840
2919,120857
2920,120885
2921,120891
2922,120894
2923,120905
2924,120913
2925,120914
2926,120918
2927,120921
2928,120923
2929,120927
2930,120928
2931,120934
2932,120936
2933,120942
2934,120946
2935,120947
2936,120953
2937,120956
2938,120977
2939,120980
2940,120981
2941,120982
2942,120991
2943,121013
2944,121018
2945,121020
2946,121037
2947,121038
2948,121039
2949,121045
2950,121046
2951,121059
2952,121066
2953,121078
2954,121080
2955,121081
2956,121086
2957,121099
2958,121100
2959,121107
2960,121108
2961,121111
2962,121131
2963,121135
2964,121152
2965,121156
2966,121160
2967,121162
2968,121175
2969,121181
2970,121186
2971,121197
2972,121208
2973,121215
2974,121220
2975,121225
2976,121228
2977,121243
2978,121258
2979,121259
2980,121265
2981,121280
2982,121281
2983,121283
2984,121288
2985,121296
2986,121300
2987,121308
2988,121321
2989,121323
2990,121332
2991,121334
2992,121348
2993,121350
2994,121351
2995,121363
2996,121379
2997,121380
2998,121383
2999,121387
3000,121414
3001,121416
3002,121422
3003,121423
3004,121427
3005,121431
3006,121438
3007,121460
3008,121479
3009,121482
3010,121483
3011,121488
3012,121489
3013,121492
3014,121503
3015,121544
3016,121545
3017,121546
3018,121552
3019,121553
3020,121556
3021,121557
3022,121583
3023,121588
3024,121596
3025,121597
3026,121612
3027,121618
3028,121619
3029,121621
3030,121622
3031,121626
3032,121630
3033,121631
3034,121632
3035,121641
3036,121695
3037,121733
3038,121754
3039,121762
3040,121765
3041,121766
3042,121771
3043,121772
3044,121778
3045,121791
3046,121792
3047,121822
3048,121825
3049,121832
3050,121841
3051,121846
3052,121850
3053,121851
3054,121853
3055,121857
3056,121862
3057,121875
3058,121881
3059,121896
3060,121901
3061,121908
3062,121909
3063,121919
3064,121921
3065,121933
3066,121947
3067,121948
3068,121963
3069,121968
3070,121970
3071,121978
3072,121991
3073,121996
3074,121997
3075,122000
3076,122015
3077,122017
3078,122027
3079,122044
3080,122047
3081,122055
3082,122065
3083,122074
3084,122086
3085,122089
3086,122099
3087,122102
3088,122118
3089,122125
3090,122129
3091,122133
3092,122135
3093,122136
3094,122142
3095,122154
3096,122158
3097,122160
3098,122165
3099,122166
3100,122170
3101,122175
3102,122192
3103,122207
3104,122215
3105,122222
3106,122234
3107,122235
3108,122236
3109,122248
3110,122256
3111,122257
3112,122258
3113,122259
3114,122260
3115,122264
3116,122266
3117,122268
3118,122271
3119,122283
3120,122286
3121,122288
3122,122301
3123,122313
3124,122322
3125,122323
3126,122324
3127,122336
3128,122338
3129,122349
3130,122351
3131,122354
3132,122358
3133,122376
3134,122378
3135,122387
3136,122392
3137,122405
3138,122409
3139,122411
3140,122415
3141,122416
3142,122425
3143,122452
3144,122453
3145,122456
3146,122458
3147,122465
3148,122468
3149,122477
3150,122483
3151,122517
3152,122521
3153,122537
3154,122538
3155,122557
3156,122561
3157,122573
3158,122583
3159,122590
3160,122609
3161,122617
3162,122621
3163,122635
3164,122638
3165,122639
3166,122644
3167,122675
3168,122699
3169,122703
3170,122706
3171,122712
3172,122730
3173,122731
3174,122736
3175,122741
3176,122745
3177,122751
3178,122768
3179,122785
3180,122797
3181,122812
3182,122816
3183,122817
3184,122826
3185,122838
3186,122845
3187,122848
3188,122850
3189,122856
3190,122862
3191,122869
3192,122871
3193,122874
3194,122875
3195,122885
3196,122901
3197,122902
3198,122903
3199,122904
3200,122910
3201,122921
3202,122925
3203,122964
3204,122975
3205,122977
3206,122984
3207,122999
3208,123004
3209,123009
3210,123012
3211,123018
3212,123025
3213,123037
3214,123038
3215,123039
3216,123045
3217,123046
3218,123051
3219,123052
3220,123056
3221,123061
3222,123072
3223,123074
3224,123086
3225,123087
3226,123091
3227,123094
3228,123105
3229,123110
3230,123113
3231,123114
3232,123124
3233,123131
3234,123136
3235,123146
3236,123147
3237,123155
3238,123163
3239,123182
3240,123196
3241,123200
3242,123204
3243,123207
3244,123210
3245,123215
3246,123234
3247,123239
3248,123249
3249,123252
3250,123255
3251,123257
3252,123260
3253,123263
3254,123274
3255,123275
3256,123276
3257,123292
3258,123308
3259,123316
3260,123328
3261,123330
3262,123331
3263,123334
3264,123343
3265,123344
3266,123345
3267,123352
3268,123356
3269,123365
3270,123368
3271,123376
3272,123381
3273,123384
3274,123389
3275,123401
3276,123419
3277,123433
3278,123438
3279,123441
3280,123456
3281,123457
3282,123476
3283,123477
3284,123489
3285,123490
3286,123496
3287,123502
3288,123503
3289,123513
3290,123515
3291,123530
3292,123532
3293,123537
3294,123540
3295,123546
3296,123547
3297,123554
3298,123572
3299,123574
3300,123575
3301,123576
3302,123584
3303,123586
3304,123591
3305,123606
3306,123607
3307,123615
3308,123616
3309,123619
3310,123621
3311,123622
3312,123633
3313,123635
3314,123658
3315,123659
3316,123663
3317,123666
3318,123670
3319,123678
3320,123688
3321,123707
3322,123709
3323,123720
3324,123741
3325,123751
3326,123759
3327,123765
3328,123766
3329,123794
3330,123809
3331,123837
3332,123839
3333,123843
3334,123851
3335,123854
3336,123860
3337,123863
3338,123879
3339,123888
3340,123891
3341,123912
3342,123942
3343,123952
3344,123953
3345,123958
3346,123966
3347,123977
3348,123981
3349,124000
3350,124026
3351,124027
3352,124033
3353,124053
3354,124057
3355,124065
3356,124074
3357,124079
3358,124095
3359,124110
3360,124138
3361,124167
3362,124168
3363,124175
3364,124176
3365,124181
3366,124195
3367,124197
3368,124206
3369,124225
3370,124230
3371,124253
3372,124257
3373,124263
3374,124277
3375,124285
3376,124289
3377,124299
3378,124303
3379,124309
3380,124316
3381,124319
3382,124335
3383,124347
3384,124359
3385,124362
3386,124363
3387,124389
3388,124390
3389,124393
3390,124401
3391,124406
3392,124407
3393,124416
3394,124423
3395,124429
3396,124431
3397,124439
3398,124441
3399,124451
3400,124454
3401,124463
3402,124492
3403,124493
3404,124503
3405,124506
3406,124514
3407,124516
3408,124519
3409,124520
3410,124545
3411,124546
3412,124552
3413,124553
3414,124555
3415,124575
3416,124586
3417,124587
3418,124591
3419,124595
3420,124597
3421,124625
3422,124628
3423,124647
3424,124648
3425,124654
3426,124655
3427,124656
3428,124658
3429,124674
3430,124675
3431,124686
3432,124696
3433,124698
3434,124702
3435,124704
3436,124719
3437,124732
3438,124734
3439,124737
3440,124742
3441,124793
3442,124816
3443,124820
3444,124823
3445,124826
3446,124829
3447,124844
3448,124850
3449,124866
3450,124868
3451,124874
3452,124875
3453,124876
3454,124887
3455,124893
3456,124901
3457,124905
3458,124906
3459,124931
3460,124938
3461,124940
3462,124947
3463,124948
3464,124949
3465,124971
3466,124974
3467,124976
3468,125004
3469,125025
3470,125029
3471,125031
3472,125037
3473,125046
3474,125052
3475,125053
3476,125090
3477,125093
3478,125100
3479,125101
3480,125104
3481,125111
3482,125133
3483,125144
3484,125145
3485,125149
3486,125157
3487,125158
3488,125164
3489,125167
3490,125170
3491,125177
3492,125185
3493,125190
3494,125196
3495,125200
3496,125203
3497,125215
3498,125221
3499,125224
3500,125227
3501,125252
3502,125256
3503,125264
3504,125266
3505,125267
3506,125268
3507,125270
3508,125271
3509,125276
3510,125290
3511,125300
3512,125311
3513,125327
3514,125338
3515,125366
3516,125373
3517,125376
3518,125384
3519,125387
3520,125388
3521,125393
3522,125394
3523,125396
3524,125397
3525,125408
3526,125409
3527,125414
3528,125423
3529,125425
3530,125436
3531,125450
3532,125465
3533,125471
3534,125488
3535,125496
3536,125500
3537,125505
3538,125507
3539,125519
3540,125521
3541,125524
3542,125531
3543,125542
3544,125552
3545,125560
